"表題：","都道府県・市区町村のすがた（社会・人口統計体系）"
"公開日：","2020年06月22日"

"***","調査又は集計していないもの"
"-","データが得られないもの"
"X","数値が秘匿されているもの"

"","","","","","A1101","","A110101","","A110102","","A1301","","A130101","","A130102","","A1302","","A130201","","A130202","","A1303","","A130301","","A130302",""
"調査年 コード","調査年","地域 コード","地域","/項目","A1101_総人口【人】","注釈","A110101_総人口（男）【人】","注釈","A110102_総人口（女）【人】","注釈","A1301_15歳未満人口【人】","注釈","A130101_15歳未満人口（男）【人】","注釈","A130102_15歳未満人口（女）【人】","注釈","A1302_15～64歳人口【人】","注釈","A130201_15～64歳人口（男）【人】","注釈","A130202_15～64歳人口（女）【人】","注釈","A1303_65歳以上人口【人】","注釈","A130301_65歳以上人口（男）【人】","注釈","A130302_65歳以上人口（女）【人】","注釈"
"2015100000","2015年度","13207","東京都 昭島市","","111,539","","55,394","","56,145","","14,011","","7,071","","6,940","","69,486","","35,848","","33,638","","27,445","","12,116","","15,329",""
"2015100000","2015年度","13208","東京都 調布市","","229,061","","111,921","","117,140","","27,647","","14,045","","13,602","","151,021","","76,385","","74,636","","48,182","","20,512","","27,670",""
"2015100000","2015年度","13209","東京都 町田市","","432,348","","212,312","","220,036","","55,649","","28,699","","26,950","","262,725","","132,929","","129,796","","109,460","","47,802","","61,658",""
"2015100000","2015年度","13210","東京都 小金井市","","121,396","","60,168","","61,228","","13,787","","7,075","","6,712","","81,168","","41,676","","39,492","","24,246","","10,339","","13,907",""
"2015100000","2015年度","13211","東京都 小平市","","190,005","","93,777","","96,228","","24,118","","12,442","","11,676","","122,046","","62,090","","59,956","","42,139","","18,194","","23,945",""
"2015100000","2015年度","13212","東京都 日野市","","186,283","","93,349","","92,934","","23,438","","11,919","","11,519","","116,235","","60,838","","55,397","","43,709","","19,249","","24,460",""
"2015100000","2015年度","13213","東京都 東村山市","","149,956","","73,314","","76,642","","18,482","","9,518","","8,964","","91,302","","46,148","","45,154","","38,211","","16,498","","21,713",""
"2015100000","2015年度","13214","東京都 国分寺市","","122,742","","60,274","","62,468","","14,184","","7,295","","6,889","","80,666","","40,988","","39,678","","25,545","","10,872","","14,673",""
"2015100000","2015年度","13215","東京都 国立市","","73,655","","35,970","","37,685","","8,525","","4,450","","4,075","","48,729","","24,529","","24,200","","16,238","","6,926","","9,312",""
"2015100000","2015年度","13218","東京都 福生市","","58,395","","29,238","","29,157","","5,016","","2,541","","2,475","","31,693","","16,576","","15,117","","13,577","","5,882","","7,695",""
"2015100000","2015年度","13219","東京都 狛江市","","80,249","","39,206","","41,043","","8,886","","4,557","","4,329","","50,879","","25,657","","25,222","","18,984","","8,095","","10,889",""
"2015100000","2015年度","13220","東京都 東大和市","","85,157","","41,820","","43,337","","11,438","","5,795","","5,643","","51,694","","26,242","","25,452","","21,443","","9,507","","11,936",""
"2015100000","2015年度","13221","東京都 清瀬市","","74,864","","35,968","","38,896","","9,288","","4,788","","4,500","","44,083","","21,828","","22,255","","20,624","","8,788","","11,836",""
"2015100000","2015年度","13222","東京都 東久留米市","","116,632","","56,738","","59,894","","14,400","","7,401","","6,999","","70,159","","35,386","","34,773","","31,095","","13,536","","17,559",""
"2015100000","2015年度","13223","東京都 武蔵村山市","","71,229","","35,556","","35,673","","10,361","","5,262","","5,099","","42,790","","22,146","","20,644","","17,567","","7,825","","9,742",""
"2015100000","2015年度","13224","東京都 多摩市","","146,631","","71,762","","74,869","","17,296","","8,816","","8,480","","90,167","","45,364","","44,803","","38,786","","17,388","","21,398",""
"2015100000","2015年度","13225","東京都 稲城市","","87,636","","44,041","","43,595","","12,980","","6,639","","6,341","","55,815","","28,747","","27,068","","18,113","","8,175","","9,938",""
"2015100000","2015年度","13227","東京都 羽村市","","55,833","","28,451","","27,382","","7,264","","3,677","","3,587","","35,020","","18,628","","16,392","","13,399","","6,059","","7,340",""
"2015100000","2015年度","13228","東京都 あきる野市","","80,954","","40,218","","40,736","","10,744","","5,549","","5,195","","47,172","","24,121","","23,051","","22,565","","10,334","","12,231",""
"2015100000","2015年度","13229","東京都 西東京市","","200,012","","97,830","","102,182","","24,180","","12,357","","11,823","","127,840","","64,680","","63,160","","45,992","","19,527","","26,465",""
"2015100000","2015年度","13303","東京都 瑞穂町","","33,445","","16,951","","16,494","","4,105","","2,105","","2,000","","20,434","","10,739","","9,695","","8,702","","3,981","","4,721",""
"2015100000","2015年度","13305","東京都 日の出町","","17,446","","8,485","","8,961","","2,200","","1,135","","1,065","","8,712","","4,505","","4,207","","6,167","","2,644","","3,523",""
"2015100000","2015年度","13307","東京都 檜原村","","2,209","","1,081","","1,128","","153","","76","","77","","1,016","","570","","446","","1,040","","435","","605",""
"2015100000","2015年度","13308","東京都 奥多摩町","","5,234","","2,579","","2,655","","335","","179","","156","","2,375","","1,319","","1,056","","2,522","","1,081","","1,441",""
"2015100000","2015年度","13361","東京都 大島町","","7,884","","4,031","","3,853","","873","","458","","415","","4,220","","2,372","","1,848","","2,791","","1,201","","1,590",""
"2015100000","2015年度","13362","東京都 利島村","","337","","191","","146","","54","","29","","25","","205","","123","","82","","78","","39","","39",""
"2015100000","2015年度","13363","東京都 新島村","","2,749","","1,344","","1,405","","316","","149","","167","","1,403","","749","","654","","1,030","","446","","584",""
"2015100000","2015年度","13364","東京都 神津島村","","1,891","","969","","922","","286","","148","","138","","1,080","","581","","499","","525","","240","","285",""
"2015100000","2015年度","13381","東京都 三宅村","","2,482","","1,350","","1,132","","215","","128","","87","","1,319","","790","","529","","948","","432","","516",""
"2015100000","2015年度","13382","東京都 御蔵島村","","335","","189","","146","","57","","37","","20","","219","","122","","97","","59","","30","","29",""
"2015100000","2015年度","13401","東京都 八丈町","","7,613","","3,785","","3,828","","898","","475","","423","","3,915","","2,079","","1,836","","2,765","","1,210","","1,555",""
"2015100000","2015年度","13402","東京都 青ヶ島村","","178","","107","","71","","24","","11","","13","","130","","80","","50","","24","","16","","8",""
"2015100000","2015年度","13421","東京都 小笠原村","","3,022","","1,893","","1,129","","448","","244","","204","","2,190","","1,420","","770","","383","","228","","155",""
"2015100000","2015年度","14100","神奈川県 横浜市","","3,724,844","","1,855,985","","1,868,859","","468,535","","239,953","","228,582","","2,368,291","","1,214,915","","1,153,376","","865,490","","386,000","","479,490",""
"2015100000","2015年度","14101","神奈川県 横浜市 鶴見区","","285,356","","147,650","","137,706","","37,270","","19,047","","18,223","","187,939","","100,744","","87,195","","57,955","","26,349","","31,606",""
"2015100000","2015年度","14102","神奈川県 横浜市 神奈川区","","238,966","","121,769","","117,197","","27,176","","13,849","","13,327","","159,126","","84,274","","74,852","","50,314","","22,128","","28,186",""
"2015100000","2015年度","14103","神奈川県 横浜市 西区","","98,532","","49,850","","48,682","","10,629","","5,422","","5,207","","67,599","","35,371","","32,228","","19,291","","8,332","","10,959",""
"2015100000","2015年度","14104","神奈川県 横浜市 中区","","148,312","","78,087","","70,225","","15,460","","7,928","","7,532","","96,165","","51,054","","45,111","","33,794","","17,034","","16,760",""
"2015100000","2015年度","14105","神奈川県 横浜市 南区","","194,827","","97,006","","97,821","","20,337","","10,355","","9,982","","122,846","","63,270","","59,576","","50,159","","22,456","","27,703",""
"2015100000","2015年度","14106","神奈川県 横浜市 保土ケ谷区","","205,493","","102,381","","103,112","","23,214","","11,920","","11,294","","128,870","","66,958","","61,912","","51,881","","22,399","","29,482",""
"2015100000","2015年度","14107","神奈川県 横浜市 磯子区","","166,229","","81,827","","84,402","","19,873","","10,250","","9,623","","101,708","","51,908","","49,800","","43,671","","19,003","","24,668",""
"2015100000","2015年度","14108","神奈川県 横浜市 金沢区","","202,229","","99,167","","103,062","","24,029","","12,256","","11,773","","123,263","","62,040","","61,223","","53,953","","24,394","","29,559",""
"2015100000","2015年度","14109","神奈川県 横浜市 港北区","","344,172","","174,460","","169,712","","42,394","","21,634","","20,760","","234,642","","122,476","","112,166","","64,716","","28,551","","36,165",""
"2015100000","2015年度","14110","神奈川県 横浜市 戸塚区","","275,283","","135,271","","140,012","","37,555","","19,135","","18,420","","170,473","","86,034","","84,439","","66,128","","29,472","","36,656",""
"2015100000","2015年度","14111","神奈川県 横浜市 港南区","","215,736","","106,126","","109,610","","25,814","","13,205","","12,609","","131,924","","66,855","","65,069","","57,373","","25,583","","31,790",""
"2015100000","2015年度","14112","神奈川県 横浜市 旭区","","247,144","","120,168","","126,976","","29,898","","15,323","","14,575","","147,068","","74,033","","73,035","","69,546","","30,478","","39,068",""
"2015100000","2015年度","14113","神奈川県 横浜市 緑区","","180,366","","89,002","","91,364","","24,634","","12,605","","12,029","","113,829","","57,869","","55,960","","41,055","","18,025","","23,030",""
"2015100000","2015年度","14114","神奈川県 横浜市 瀬谷区","","124,560","","60,889","","63,671","","16,525","","8,361","","8,164","","74,652","","37,880","","36,772","","32,972","","14,415","","18,557",""
"2015100000","2015年度","14115","神奈川県 横浜市 栄区","","122,171","","59,729","","62,442","","15,301","","7,906","","7,395","","70,737","","35,453","","35,284","","35,684","","16,120","","19,564",""
"2015100000","2015年度","14116","神奈川県 横浜市 泉区","","154,025","","75,460","","78,565","","19,730","","10,228","","9,502","","92,479","","46,417","","46,062","","41,430","","18,538","","22,892",""
"2015100000","2015年度","14117","神奈川県 横浜市 青葉区","","309,692","","151,182","","158,510","","42,772","","21,921","","20,851","","204,388","","101,060","","103,328","","61,127","","27,290","","33,837",""
"2015100000","2015年度","14118","神奈川県 横浜市 都筑区","","211,751","","105,961","","105,790","","35,924","","18,608","","17,316","","140,583","","71,219","","69,364","","34,441","","15,433","","19,008",""
"2015100000","2015年度","14130","神奈川県 川崎市","","1,475,213","","749,038","","726,175","","184,135","","94,166","","89,969","","972,976","","508,959","","464,017","","279,482","","124,552","","154,930",""
"2015100000","2015年度","14131","神奈川県 川崎市 川崎区","","223,378","","119,422","","103,956","","26,255","","13,415","","12,840","","146,391","","81,756","","64,635","","48,348","","22,676","","25,672",""
"2015100000","2015年度","14132","神奈川県 川崎市 幸区","","160,890","","81,231","","79,659","","20,507","","10,405","","10,102","","101,443","","53,081","","48,362","","34,886","","15,300","","19,586",""
"2015100000","2015年度","14133","神奈川県 川崎市 中原区","","247,529","","126,992","","120,537","","31,693","","16,294","","15,399","","175,601","","92,398","","83,203","","36,871","","16,196","","20,675",""
"2015100000","2015年度","14134","神奈川県 川崎市 高津区","","228,141","","115,030","","113,111","","29,901","","15,304","","14,597","","155,920","","80,623","","75,297","","39,163","","17,280","","21,883",""
"2015100000","2015年度","14135","神奈川県 川崎市 多摩区","","214,158","","110,059","","104,099","","23,774","","12,244","","11,530","","147,708","","78,491","","69,217","","39,538","","17,456","","22,082",""
"2015100000","2015年度","14136","神奈川県 川崎市 宮前区","","225,594","","110,813","","114,781","","28,347","","14,442","","13,905","","134,254","","67,158","","67,096","","41,817","","18,464","","23,353",""
"2015100000","2015年度","14137","神奈川県 川崎市 麻生区","","175,523","","85,491","","90,032","","23,658","","12,062","","11,596","","111,659","","55,452","","56,207","","38,859","","17,180","","21,679",""
"2015100000","2015年度","14150","神奈川県 相模原市","","720,780","","361,060","","359,720","","88,850","","45,546","","43,304","","454,821","","234,102","","220,719","","171,040","","78,057","","92,983",""
"2015100000","2015年度","14151","神奈川県 相模原市 緑区","","173,612","","87,459","","86,153","","21,474","","10,850","","10,624","","108,099","","55,864","","52,235","","42,832","","20,030","","22,802",""
"2015100000","2015年度","14152","神奈川県 相模原市 中央区","","269,888","","135,754","","134,134","","34,603","","17,764","","16,839","","172,311","","89,185","","83,126","","60,667","","27,719","","32,948",""
"2015100000","2015年度","14153","神奈川県 相模原市 南区","","277,280","","137,847","","139,433","","32,773","","16,932","","15,841","","174,411","","89,053","","85,358","","67,541","","30,308","","37,233",""
